timestamp,end_timestamp,label,start_price,end_price
1578531600000.0,1578558000000.0,-1,7974.9,7886.0
1578541200000.0,1578584700000.0,-1,7922.29,7827.0
1578550500000.0,1578563700000.0,-1,7945.35,7874.22
1578558000000.0,1578588900000.0,-1,7886.0,7802.88
1578716700000.0,1578784500000.0,-1,8098.8,8028.0
1578724200000.0,1578765900000.0,1,8057.67,8210.35
1578730200000.0,1578765900000.0,1,8087.92,8210.35
1578738600000.0,1578765900000.0,1,8059.34,8210.35
1578745500000.0,1578765900000.0,1,8086.26,8210.35
1578753900000.0,1578780000000.0,-1,8135.58,8060.31
1578760500000.0,1578780000000.0,-1,8146.56,8060.31
1578765900000.0,1578778800000.0,-1,8210.35,8107.43
1578778800000.0,1578784500000.0,-1,8107.43,8028.0
1578780000000.0,1578860700000.0,1,8060.31,8186.7
1578784500000.0,1578825300000.0,1,8028.0,8160.61
1578789300000.0,1578961800000.0,1,8088.76,8286.97
1578800100000.0,1578961800000.0,1,8095.53,8286.97
1578814500000.0,1578961800000.0,1,8126.64,8286.97
1578825300000.0,1578886500000.0,-1,8160.61,8073.0
1578838200000.0,1578961800000.0,1,8105.96,8286.97
1578848700000.0,1578961800000.0,1,8124.03,8286.97
1578850500000.0,1578886500000.0,-1,8145.75,8073.0
1578860700000.0,1578873600000.0,-1,8186.7,8102.0
1578873600000.0,1578961800000.0,1,8102.0,8286.97
1578886500000.0,1578961800000.0,1,8073.0,8286.97
1578901200000.0,1578961800000.0,1,8080.0,8286.97
1578916800000.0,1578961800000.0,1,8083.95,8286.97
1578930900000.0,1578961800000.0,1,8141.33,8286.97
1578948300000.0,1578961800000.0,1,8147.48,8286.97
1578961800000.0,1578964800000.0,1,8286.97,8427.37
1578963300000.0,1578971100000.0,1,8352.87,8536.79
1578964800000.0,1579008900000.0,1,8427.37,8660.38
1578966600000.0,1578971100000.0,1,8404.38,8536.79
1578971100000.0,1579011600000.0,1,8536.79,8674.78
1578974700000.0,1579008900000.0,1,8525.0,8660.38
1578978600000.0,1579008900000.0,1,8527.2,8660.38
1578985800000.0,1579011600000.0,1,8541.66,8674.78
1578995100000.0,1579008900000.0,1,8531.0,8660.38
1579002000000.0,1579008900000.0,1,8505.0,8660.38
1579005600000.0,1579008900000.0,1,8537.65,8660.38
1579008900000.0,1579015500000.0,-1,8660.38,8565.62
1579011600000.0,1579015500000.0,-1,8674.78,8565.62
1579012800000.0,1579015500000.0,-1,8688.26,8565.62
1579015500000.0,1579020300000.0,1,8565.62,8715.22
1579017900000.0,1579021800000.0,1,8626.29,8795.0
1579020300000.0,1579046700000.0,1,8715.22,8849.35
1579021800000.0,1579029000000.0,-1,8795.0,8692.52
1579024200000.0,1579029000000.0,-1,8816.36,8692.52
1579026600000.0,1579029000000.0,-1,8762.0,8692.52
1579029000000.0,1579046700000.0,1,8692.52,8849.35
1579035900000.0,1579058700000.0,-1,8803.4,8636.84
1579044300000.0,1579058700000.0,-1,8749.21,8636.84
1579046700000.0,1579052100000.0,-1,8849.35,8758.16
1579048800000.0,1579058700000.0,-1,8792.65,8636.84
1579052100000.0,1579058700000.0,-1,8758.16,8636.84
1579058700000.0,1579083600000.0,1,8636.84,8775.26
1579062300000.0,1579083600000.0,1,8617.03,8775.26
1579065300000.0,1579093200000.0,1,8685.54,8893.74
1579071600000.0,1579093200000.0,1,8663.01,8893.74
1579079100000.0,1579093200000.0,1,8742.86,8893.74
1579083600000.0,1579134300000.0,-1,8775.26,8666.84
1579088400000.0,1579134300000.0,-1,8771.69,8666.84
1579093200000.0,1579096800000.0,-1,8893.74,8813.01
1579096800000.0,1579134300000.0,-1,8813.01,8666.84
1579098000000.0,1579129800000.0,-1,8835.18,8760.51
1579100700000.0,1579134300000.0,-1,8787.88,8666.84
1579103400000.0,1579134300000.0,-1,8799.06,8666.84
1579105200000.0,1579134300000.0,-1,8791.34,8666.84
1579110300000.0,1579134300000.0,-1,8776.09,8666.84
1579116300000.0,1579129800000.0,-1,8834.6,8760.51
1579122300000.0,1579129800000.0,-1,8847.85,8760.51
1579129800000.0,1579134300000.0,-1,8760.51,8666.84
1579134300000.0,1579229700000.0,1,8666.84,8808.33
1579137900000.0,1579229700000.0,1,8668.5,8808.33
1579141800000.0,1579221300000.0,1,8633.96,8773.25
1579147500000.0,1579163100000.0,-1,8703.04,8631.03
1579155600000.0,1579163100000.0,-1,8712.0,8631.03
1579163100000.0,1579221300000.0,1,8631.03,8773.25
1579169400000.0,1579233900000.0,1,8706.82,8869.52
1579175100000.0,1579189200000.0,-1,8745.0,8661.99
1579178700000.0,1579233900000.0,1,8691.38,8869.52
1579182900000.0,1579233900000.0,1,8695.0,8869.52
1579189200000.0,1579229700000.0,1,8661.99,8808.33
1579194300000.0,1579233900000.0,1,8702.17,8869.52
1579202100000.0,1579229700000.0,1,8684.06,8808.33
1579209900000.0,1579233900000.0,1,8703.52,8869.52
1579221300000.0,1579240200000.0,1,8773.25,8955.5
1579248900000.0,1579261800000.0,-1,8981.28,8849.26
1579253400000.0,1579261800000.0,-1,8946.78,8849.26
1579256700000.0,1579261800000.0,-1,8919.48,8849.26
1579261800000.0,1579393500000.0,1,8849.26,9057.18
1579264200000.0,1579393500000.0,1,8836.3,9057.18
1579270200000.0,1579393500000.0,1,8839.34,9057.18
1579275300000.0,1579393500000.0,1,8898.61,9057.18
1579280100000.0,1579393500000.0,1,8903.25,9057.18
1579286400000.0,1579393500000.0,1,8872.64,9057.18
1579290900000.0,1579393500000.0,1,8919.13,9057.18
1579298700000.0,1579313700000.0,-1,8943.15,8861.41
1579307100000.0,1579313700000.0,-1,8925.6,8861.41
1579313700000.0,1579393500000.0,1,8861.41,9057.18
1579323000000.0,1579393500000.0,1,8864.88,9057.18
1579331100000.0,1579393500000.0,1,8895.99,9057.18
1579340100000.0,1579393500000.0,1,8898.38,9057.18
1579350600000.0,1579393500000.0,1,8943.0,9057.18
1579358700000.0,1579393500000.0,1,8923.0,9057.18
1579364400000.0,1579393500000.0,1,8901.54,9057.18
1579371000000.0,1579393500000.0,1,8934.1,9057.18
1579385400000.0,1579393500000.0,1,8931.56,9057.18
1579393500000.0,1579431300000.0,-1,9057.18,8693.73
1579395900000.0,1579422900000.0,-1,9146.55,9062.33
1579397700000.0,1579407000000.0,-1,9162.21,9099.6
1579400700000.0,1579422900000.0,-1,9142.01,9062.33
1579407000000.0,1579431300000.0,-1,9099.6,8693.73
1579416600000.0,1579431300000.0,-1,9102.0,8693.73
1579422900000.0,1579431300000.0,-1,9062.33,8693.73
1579431300000.0,1579469400000.0,-1,8693.73,8599.55
1579431900000.0,1579469400000.0,-1,8683.88,8599.55
1579432800000.0,1579469400000.0,-1,8696.0,8599.55
1579434900000.0,1579748700000.0,-1,8624.3,8547.97
1579437300000.0,1579523100000.0,-1,8645.0,8564.07
1579441800000.0,1579523100000.0,-1,8661.9,8564.07
1579449900000.0,1579523100000.0,-1,8646.59,8564.07
1579459500000.0,1579469400000.0,-1,8739.99,8599.55
1579469400000.0,1579642800000.0,1,8599.55,8751.35
1579472400000.0,1579523100000.0,-1,8664.41,8564.07
1580107200000.0,1580125800000.0,1,8613.01,8727.84
1580115900000.0,1580142300000.0,1,8682.0,8802.14
1580125800000.0,1580151300000.0,1,8727.84,8941.44
1580127000000.0,1580151300000.0,1,8760.96,8941.44
1580132100000.0,1580151300000.0,1,8776.54,8941.44
1580137800000.0,1580151300000.0,1,8790.69,8941.44
1580142300000.0,1580151300000.0,1,8802.14,8941.44
1580151300000.0,1580172000000.0,1,8941.44,9118.61
1580153100000.0,1580166600000.0,1,8934.04,9056.1
1580155200000.0,1580172000000.0,1,8959.0,9118.61
1580159700000.0,1580166600000.0,1,8913.61,9056.1
1580166600000.0,1580200500000.0,-1,9056.1,8967.19
1580172000000.0,1580185800000.0,-1,9118.61,8999.19
1580173800000.0,1580185800000.0,-1,9128.37,8999.19
1580177700000.0,1580185800000.0,-1,9124.53,8999.19
1580185800000.0,1580214900000.0,1,8999.19,9160.64
1580189400000.0,1580200500000.0,-1,9048.17,8967.19
1580194200000.0,1580214900000.0,1,9004.6,9160.64
1580200500000.0,1580214900000.0,1,8967.19,9160.64
1580205900000.0,1580223900000.0,-1,9085.0,9011.0
1580210700000.0,1580214900000.0,1,9031.0,9160.64
1580214900000.0,1580222700000.0,-1,9160.64,9024.3
1580220900000.0,1580222700000.0,-1,9120.04,9024.3
1580222700000.0,1580227500000.0,-1,9024.3,8946.28
1580223900000.0,1580227500000.0,-1,9011.0,8946.28
1580227500000.0,1580235600000.0,1,8946.28,9076.82
1580232000000.0,1580248500000.0,1,9018.16,9153.02
1580235600000.0,1580253600000.0,1,9076.82,9372.73
1580242500000.0,1580253600000.0,1,9086.13,9372.73
1580248500000.0,1580253600000.0,1,9153.02,9372.73
1580253600000.0,1580299200000.0,-1,9372.73,9299.21
1580254800000.0,1580294100000.0,-1,9398.98,9308.2
1580256000000.0,1580299200000.0,-1,9375.01,9299.21
1580258100000.0,1580406300000.0,1,9353.19,9509.49
1580261100000.0,1580342100000.0,-1,9354.89,9284.04
1580266500000.0,1580403900000.0,1,9340.28,9480.3
1580274300000.0,1580342100000.0,-1,9356.0,9284.04
1580282700000.0,1580403900000.0,1,9345.43,9480.3
1580291700000.0,1580294100000.0,-1,9376.65,9308.2
1580294100000.0,1580395500000.0,1,9308.2,9442.0
1580296200000.0,1580403900000.0,1,9313.47,9480.3
1580299200000.0,1580395500000.0,1,9299.21,9442.0
1580304600000.0,1580395500000.0,1,9300.01,9442.0
1580312700000.0,1580333100000.0,-1,9376.22,9310.85
1580319000000.0,1580333100000.0,-1,9400.06,9310.85
1580327100000.0,1580342100000.0,-1,9360.41,9284.04
1580333100000.0,1580395500000.0,1,9310.85,9442.0
1580342100000.0,1580395500000.0,1,9284.04,9442.0
1580345700000.0,1580403900000.0,1,9341.7,9480.3
1580357700000.0,1580401500000.0,-1,9372.25,9294.95
1580369400000.0,1580401500000.0,-1,9363.18,9294.95
1580375400000.0,1580401500000.0,-1,9358.67,9294.95
1580384400000.0,1580401500000.0,-1,9395.54,9294.95
1580391900000.0,1580401500000.0,-1,9358.2,9294.95
1580395500000.0,1580401500000.0,-1,9442.0,9294.95
1580401500000.0,1580403900000.0,1,9294.95,9480.3
1580402100000.0,1580415600000.0,1,9405.09,9567.34
1580403900000.0,1580446500000.0,-1,9480.3,9349.99
1580405100000.0,1580446500000.0,-1,9462.54,9349.99
1580406300000.0,1580438400000.0,-1,9509.49,9425.22
1580410200000.0,1580433300000.0,-1,9533.0,9447.45
1580415600000.0,1580433300000.0,-1,9567.34,9447.45
1580418600000.0,1580433300000.0,-1,9513.78,9447.45
1580427600000.0,1580438400000.0,-1,9504.16,9425.22
1580433300000.0,1580446500000.0,-1,9447.45,9349.99
1580438400000.0,1580446500000.0,-1,9425.22,9349.99
1580446500000.0,1580475300000.0,-1,9349.99,9279.46
1580450700000.0,1580475300000.0,-1,9357.15,9279.46
1580458200000.0,1580470500000.0,-1,9391.39,9294.97
1580467200000.0,1580604300000.0,-1,9338.03,9262.55
1580470500000.0,1580502000000.0,1,9294.97,9430.35
1580475300000.0,1580502000000.0,1,9279.46,9430.35
1580479200000.0,1580604300000.0,-1,9347.25,9262.55
1580486400000.0,1580517600000.0,1,9321.97,9460.01
1580491800000.0,1580604300000.0,-1,9345.0,9262.55
1580502000000.0,1580548800000.0,-1,9430.35,9358.77
1580511000000.0,1580604300000.0,-1,9385.19,9262.55
1580517600000.0,1580541600000.0,-1,9460.01,9374.97
1580523600000.0,1580541600000.0,-1,9448.12,9374.97
1580530800000.0,1580541600000.0,-1,9450.33,9374.97
1580541600000.0,1580604300000.0,-1,9374.97,9262.55
1580548800000.0,1580604300000.0,-1,9358.77,9262.55
1580557200000.0,1580604300000.0,-1,9368.39,9262.55
1580731200000.0,1580748600000.0,-1,9355.03,9283.24
1580740500000.0,1580806500000.0,-1,9299.51,9190.67
1580745300000.0,1580806500000.0,-1,9301.0,9190.67
1580748600000.0,1580806500000.0,-1,9283.24,9190.67
1580754000000.0,1580798700000.0,-1,9325.32,9250.35
1580763300000.0,1580781600000.0,-1,9343.06,9279.97
1580775300000.0,1580806500000.0,-1,9287.02,9190.67
1580926800000.0,1580944800000.0,-1,9663.8,9589.95
1580927400000.0,1580944800000.0,-1,9681.53,9589.95
1580929800000.0,1580944800000.0,-1,9694.7,9589.95
1580933400000.0,1580944800000.0,-1,9704.5,9589.95
1580939700000.0,1580944800000.0,-1,9682.17,9589.95
1580944800000.0,1580986200000.0,1,9589.95,9738.23
1580948400000.0,1580986200000.0,1,9613.39,9738.23
1580952300000.0,1580986200000.0,1,9601.0,9738.23
1580959500000.0,1580991300000.0,1,9672.84,9818.8
1580967000000.0,1580991300000.0,1,9690.5,9818.8
1580974200000.0,1580991300000.0,1,9653.72,9818.8
1580978400000.0,1580991300000.0,1,9679.79,9818.8
1580986200000.0,1581179100000.0,1,9738.23,9869.06
1580991300000.0,1580995800000.0,-1,9818.8,9728.61
1580993700000.0,1580995800000.0,-1,9821.94,9728.61
1580995800000.0,1581150000000.0,1,9728.61,9842.61
1580997000000.0,1581126900000.0,-1,9770.08,9710.64
1580998800000.0,1581008700000.0,-1,9839.78,9740.32
1581001200000.0,1581008700000.0,-1,9805.54,9740.32
1581004200000.0,1581021300000.0,-1,9785.18,9716.0
1581008700000.0,1581179100000.0,1,9740.32,9869.06
1581013500000.0,1581021300000.0,-1,9793.37,9716.0
1581021300000.0,1581062700000.0,1,9716.0,9833.95
1581029400000.0,1581076200000.0,-1,9823.32,9750.21
1581034200000.0,1581126900000.0,-1,9807.0,9710.64
1581040200000.0,1581126900000.0,-1,9804.55,9710.64
1581045900000.0,1581126900000.0,-1,9778.54,9710.64
1581054000000.0,1581076200000.0,-1,9816.86,9750.21
1581062700000.0,1581076200000.0,-1,9833.95,9750.21
1581070800000.0,1581076200000.0,-1,9830.32,9750.21
1581076200000.0,1581179100000.0,1,9750.21,9869.06
1581079500000.0,1581126900000.0,-1,9818.87,9710.64
1581086100000.0,1581126900000.0,-1,9834.0,9710.64
1581092100000.0,1581126900000.0,-1,9788.4,9710.64
1581103800000.0,1581126900000.0,-1,9818.61,9710.64
1581115500000.0,1581126900000.0,-1,9798.62,9710.64
1581126900000.0,1581150000000.0,1,9710.64,9842.61
1581132000000.0,1581185100000.0,1,9759.66,9879.23
1581139200000.0,1581199800000.0,1,9793.95,9943.4
1581150000000.0,1581208800000.0,1,9842.61,9997.76
1581156300000.0,1581199800000.0,1,9830.01,9943.4
1581161100000.0,1581199800000.0,1,9810.71,9943.4
1581169500000.0,1581208800000.0,1,9842.76,9997.76
1581173100000.0,1581208800000.0,1,9845.0,9997.76
1581179100000.0,1581208800000.0,1,9869.06,9997.76
1581185100000.0,1581208800000.0,1,9879.23,9997.76
1581196500000.0,1581208800000.0,1,9882.41,9997.76
1581199800000.0,1581219000000.0,1,9943.4,10113.49
1581208800000.0,1581219000000.0,1,9997.76,10113.49
1581216900000.0,1581219000000.0,1,10002.77,10113.49
1581219000000.0,1581312900000.0,-1,10113.49,9849.94
1581221700000.0,1581312900000.0,-1,10105.14,9849.94
1581227400000.0,1581269100000.0,-1,10152.87,10088.42
1581234600000.0,1581312900000.0,-1,10120.77,9849.94
1581239700000.0,1581312900000.0,-1,10132.0,9849.94
1581245400000.0,1581269100000.0,-1,10148.88,10088.42
1581252000000.0,1581312900000.0,-1,10100.0,9849.94
1581260100000.0,1581312900000.0,-1,10101.3,9849.94
1581263100000.0,1581312900000.0,-1,10108.31,9849.94
1581269100000.0,1581290700000.0,1,10088.42,10196.99
1581280200000.0,1581300900000.0,-1,10150.03,10098.2
1581290700000.0,1581295500000.0,-1,10196.99,10107.14
1581295500000.0,1581312900000.0,-1,10107.14,9849.94
1581300900000.0,1581312900000.0,-1,10098.2,9849.94
1581306600000.0,1581312900000.0,-1,10088.09,9849.94
1581312900000.0,1581315300000.0,1,9849.94,9982.37
1581314400000.0,1581325200000.0,-1,9925.33,9843.4
1581315300000.0,1581325200000.0,-1,9982.37,9843.4
1581317400000.0,1581325200000.0,-1,9989.18,9843.4
1581321900000.0,1581325200000.0,-1,9932.03,9843.4
1581325200000.0,1581384900000.0,-1,9843.4,9751.0
1581327300000.0,1581381300000.0,-1,9854.58,9787.78
1581332400000.0,1581384900000.0,-1,9814.45,9751.0
1581336900000.0,1581381300000.0,-1,9848.35,9787.78
1581343800000.0,1581348900000.0,-1,9925.84,9841.5
1581348900000.0,1581384900000.0,-1,9841.5,9751.0
1581354000000.0,1581381300000.0,-1,9851.61,9787.78
1581363900000.0,1581381300000.0,-1,9864.95,9787.78
1581376500000.0,1581429600000.0,1,9806.37,9976.97
1581381300000.0,1581429600000.0,1,9787.78,9976.97
1581459900000.0,1581534300000.0,1,10290.66,10429.93
1581466200000.0,1581564900000.0,1,10308.31,10444.59
1581469800000.0,1581534300000.0,1,10271.79,10429.93
1581476700000.0,1581564900000.0,1,10304.76,10444.59
1581486000000.0,1581496200000.0,-1,10342.0,10272.94
1581490800000.0,1581496200000.0,-1,10379.82,10272.94
1581493800000.0,1581581400000.0,-1,10333.98,10264.46
1581496200000.0,1581534300000.0,1,10272.94,10429.93
1581499200000.0,1581581400000.0,-1,10346.09,10264.46
1581505800000.0,1581581400000.0,-1,10341.96,10264.46
1581511500000.0,1581581400000.0,-1,10330.68,10264.46
1581516900000.0,1581581400000.0,-1,10332.3,10264.46
1581520500000.0,1581581400000.0,-1,10355.98,10264.46
1581525600000.0,1581578400000.0,-1,10365.66,10298.08
1581534300000.0,1581542100000.0,-1,10429.93,10355.96
1581542100000.0,1581581400000.0,-1,10355.96,10264.46
1581550500000.0,1581578400000.0,-1,10409.4,10298.08
1581559200000.0,1581578400000.0,-1,10392.16,10298.08
1581564900000.0,1581578400000.0,-1,10444.59,10298.08
1581573300000.0,1581578400000.0,-1,10413.76,10298.08
1581578400000.0,1581584700000.0,-1,10298.08,10186.49
1581581400000.0,1581584700000.0,-1,10264.46,10186.49
1581582000000.0,1581590100000.0,-1,10243.64,10150.83
1581584700000.0,1581599100000.0,1,10186.49,10453.23
1581586500000.0,1581599100000.0,1,10210.0,10453.23
1581590100000.0,1581599100000.0,1,10150.83,10453.23
1581594600000.0,1581599100000.0,1,10255.09,10453.23
1581599100000.0,1581601200000.0,-1,10453.23,10179.39
1581601200000.0,1581702300000.0,1,10179.39,10387.83
1581602400000.0,1581609600000.0,-1,10280.05,10177.6
1581603000000.0,1581609600000.0,-1,10280.21,10177.6
1581605100000.0,1581609600000.0,-1,10264.46,10177.6
1581609600000.0,1581702300000.0,1,10177.6,10387.83
1581613200000.0,1581781800000.0,-1,10245.44,9907.62
1581618000000.0,1581781800000.0,-1,10240.05,9907.62
1581627600000.0,1581702300000.0,1,10229.2,10387.83
1581639300000.0,1581661500000.0,-1,10262.43,10181.56
1581646500000.0,1581702300000.0,1,10235.55,10387.83
1582062600000.0,1582080900000.0,-1,10212.07,10112.0
1582067100000.0,1582146000000.0,-1,10134.01,9956.0
1582072500000.0,1582090200000.0,-1,10161.49,10061.1
1582080900000.0,1582146000000.0,-1,10112.0,9956.0
1582090200000.0,1582104300000.0,1,10061.1,10213.01
1582098900000.0,1582146000000.0,-1,10154.51,9956.0
1582104300000.0,1582113600000.0,-1,10213.01,10111.47
1582113600000.0,1582146000000.0,-1,10111.47,9956.0
1582116900000.0,1582146000000.0,-1,10174.99,9956.0
1582131000000.0,1582146000000.0,-1,10209.78,9956.0
1582134300000.0,1582146000000.0,-1,10199.39,9956.0
1582141200000.0,1582146000000.0,-1,10157.99,9956.0
1582146000000.0,1582148400000.0,-1,9956.0,9455.55
1582148400000.0,1582150200000.0,1,9455.55,9659.31
1582149000000.0,1582422600000.0,1,9566.66,9906.73
1582149300000.0,1582212600000.0,-1,9608.56,9474.0
1582150200000.0,1582212600000.0,-1,9659.31,9474.0
1582152000000.0,1582212600000.0,-1,9593.65,9474.0
1582156800000.0,1582212600000.0,-1,9583.13,9474.0
1582164300000.0,1582212600000.0,-1,9601.56,9474.0
1582170000000.0,1582212600000.0,-1,9621.95,9474.0
1582182000000.0,1582422600000.0,1,9569.13,9906.73
1582191000000.0,1582212600000.0,-1,9588.04,9474.0
1582198500000.0,1582422600000.0,1,9559.0,9906.73
1582482600000.0,1582508400000.0,-1,9945.97,9730.0
1582499100000.0,1582508400000.0,-1,9970.0,9730.0
1582503300000.0,1582508400000.0,-1,9923.4,9730.0
1582508400000.0,1582563600000.0,-1,9730.0,9520.0
1582512000000.0,1582559400000.0,-1,9751.69,9658.89
1582515000000.0,1582559400000.0,-1,9755.36,9658.89
1582526100000.0,1582559400000.0,-1,9753.12,9658.89
1582531800000.0,1582559400000.0,-1,9748.45,9658.89
1582540800000.0,1582555200000.0,-1,9816.0,9710.01
1582547700000.0,1582555200000.0,-1,9798.56,9710.01
1582555200000.0,1582563600000.0,-1,9710.01,9520.0
1582559400000.0,1582563600000.0,-1,9658.89,9520.0
1582563600000.0,1582642200000.0,-1,9520.0,9404.68
1582567500000.0,1582637100000.0,-1,9596.68,9489.99
1582570800000.0,1582637100000.0,-1,9610.27,9489.99
1582577400000.0,1582600200000.0,-1,9666.91,9563.92
1582588200000.0,1582610400000.0,-1,9621.0,9528.0
1582600200000.0,1582640700000.0,-1,9563.92,9451.99
1582610400000.0,1582642200000.0,-1,9528.0,9404.68
1582617900000.0,1582637100000.0,-1,9583.0,9489.99
1583175000000.0,1583190600000.0,-1,8932.13,8856.67
1583184000000.0,1583208000000.0,-1,8900.31,8789.14
1583190600000.0,1583218800000.0,-1,8856.67,8781.52
1583196900000.0,1583208000000.0,-1,8870.58,8789.14
1583208000000.0,1583241000000.0,-1,8789.14,8720.91
1583218800000.0,1583248200000.0,-1,8781.52,8710.59
1583223900000.0,1583241000000.0,-1,8846.78,8720.91
1583230800000.0,1583237100000.0,-1,8888.85,8786.0
1583237100000.0,1583248200000.0,-1,8786.0,8710.59
1583241000000.0,1583368500000.0,1,8720.91,8863.61
1583246400000.0,1583248200000.0,-1,8844.29,8710.59
1583248200000.0,1583368500000.0,1,8710.59,8863.61
1583249100000.0,1583368500000.0,1,8695.18,8863.61
1583253000000.0,1583368500000.0,1,8714.1,8863.61
1583260800000.0,1583371200000.0,1,8747.03,8927.88
1583271600000.0,1583341500000.0,-1,8802.07,8700.99
1583283900000.0,1583341500000.0,-1,8793.01,8700.99
1583294400000.0,1583341500000.0,-1,8799.37,8700.99
1583305800000.0,1583371200000.0,1,8751.41,8927.88
1583316000000.0,1583371200000.0,1,8739.64,8927.88
1583322900000.0,1583341500000.0,-1,8778.19,8700.99
1583332200000.0,1583371200000.0,1,8742.19,8927.88
1583335500000.0,1583371200000.0,1,8736.0,8927.88
1583341500000.0,1583368500000.0,1,8700.99,8863.61
1583355000000.0,1583391300000.0,1,8807.23,9031.55
