timestamp,sma_20
1579280100000.0,8829.6425
1579286400000.0,8838.7055
1579290900000.0,8849.912
1579298700000.0,8863.97
1579307100000.0,8875.1415
1579313700000.0,8884.009
1579323000000.0,8892.077
1579331100000.0,8898.214
1579340100000.0,8902.7165
1579350600000.0,8906.3905
1579358700000.0,8904.7655
1579364400000.0,8905.4005
1579371000000.0,8902.856
1579385400000.0,8900.37
1579393500000.0,8905.89
1579395900000.0,8917.2435
1579397700000.0,8932.891
1579400700000.0,8948.1765
1579407000000.0,8961.1895
1579416600000.0,8971.359
1579422900000.0,8979.313
1579431300000.0,8970.3675
1579431900000.0,8958.605
1579432800000.0,8946.2475
1579434900000.0,8931.1825
1579437300000.0,8920.362
1579441800000.0,8910.213
1579449900000.0,8897.743
1579459500000.0,8889.8235
1579469400000.0,8872.651
1579472400000.0,8859.7215
1579476000000.0,8848.8315
1579481100000.0,8835.1965
1579488900000.0,8822.5185
1579501200000.0,8803.053
1579512000000.0,8775.796
1579523100000.0,8745.889
1579527000000.0,8721.553
1579531500000.0,8700.182
1579537800000.0,8678.467
1579552800000.0,8658.379
1579561200000.0,8656.0615
1579566300000.0,8655.789
1579583400000.0,8654.1385
1579597200000.0,8655.525
1579610700000.0,8655.852
1579627500000.0,8650.7445
1579635900000.0,8651.4845
1579637400000.0,8649.9345
1579639500000.0,8656.7145
1579642800000.0,8661.0615
1579653300000.0,8664.613
1579675500000.0,8667.856
1579679100000.0,8667.256
1579683900000.0,8666.907
1579692300000.0,8669.7155
1579703400000.0,8676.087
1579712100000.0,8675.908
1579721100000.0,8674.799
1579741800000.0,8671.951
1579748700000.0,8666.321
1579758000000.0,8663.649
1579764600000.0,8655.491
1579770000000.0,8645.568
1579773300000.0,8635.5
1579778400000.0,8626.6435
1579781700000.0,8619.004
1579786200000.0,8604.3495
1579790100000.0,8586.8715
1579797900000.0,8567.372
1579804200000.0,8551.211
1579814700000.0,8533.9525
1579824000000.0,8513.1095
1579834800000.0,8496.335
1579845300000.0,8479.0085
1579858200000.0,8458.966
1579863300000.0,8443.5365
1579866000000.0,8431.9345
1579869300000.0,8422.113
1579875600000.0,8416.298
1579879800000.0,8412.3625
1579885800000.0,8407.8655
1579896000000.0,8405.1005
1579903800000.0,8400.1045
1579912500000.0,8391.409
1579917300000.0,8383.3285
1579926900000.0,8378.939
1579939200000.0,8377.1605
1579950000000.0,8376.439
1579962300000.0,8376.621
1579980600000.0,8375.878
1579991400000.0,8371.348
1579999500000.0,8375.361
1580016900000.0,8379.0015
1580026800000.0,8383.7085
1580031000000.0,8393.9535
1580039700000.0,8398.5455
1580051400000.0,8406.5855
1580058600000.0,8413.1135
1580064600000.0,8418.4905
1580071200000.0,8424.7965
1580082900000.0,8432.8465
1580085600000.0,8442.2795
1580094900000.0,8456.4685
1580107200000.0,8473.281
1580115900000.0,8491.741
1580125800000.0,8512.1745
1580127000000.0,8533.586
1580132100000.0,8555.163
1580137800000.0,8577.2575
1580142300000.0,8596.701
1580151300000.0,8627.823
1580153100000.0,8655.042
1580155200000.0,8682.826
1580159700000.0,8708.0815
1580166600000.0,8737.805
1580172000000.0,8769.998
1580173800000.0,8797.393
1580177700000.0,8824.413
1580185800000.0,8844.2735
1580189400000.0,8866.913
1580194200000.0,8883.893
1580200500000.0,8899.821
1580205900000.0,8921.6515
1580210700000.0,8942.551
1580214900000.0,8966.483
1580220900000.0,8986.093
1580222700000.0,8999.26
1580223900000.0,9010.983
1580227500000.0,9018.7625
1580232000000.0,9029.5635
1580235600000.0,9036.3325
1580242500000.0,9043.937
1580248500000.0,9053.638
1580253600000.0,9076.594
1580254800000.0,9093.738
1580256000000.0,9106.558
1580258100000.0,9117.799
1580261100000.0,9129.317
1580266500000.0,9146.3715
1580274300000.0,9161.763
1580282700000.0,9178.8045
1580291700000.0,9199.2775
1580294100000.0,9210.4375
1580296200000.0,9224.561
1580299200000.0,9231.4895
1580304600000.0,9240.488
1580312700000.0,9258.084
1580319000000.0,9277.537
1580327100000.0,9298.2435
1580333100000.0,9312.878
1580342100000.0,9323.239
1580345700000.0,9336.0175
1580357700000.0,9346.979
1580369400000.0,9346.5015
1580375400000.0,9344.486
1580384400000.0,9345.5125
1580391900000.0,9345.763
1580395500000.0,9350.1185
1580401500000.0,9347.852
1580402100000.0,9350.3065
1580403900000.0,9357.05
1580405100000.0,9361.3445
1580406300000.0,9371.409
1580410200000.0,9382.3855
1580415600000.0,9395.792
1580418600000.0,9406.4805
1580427600000.0,9412.8775
1580433300000.0,9415.247
1580438400000.0,9418.4875
1580446500000.0,9420.4445
1580450700000.0,9424.1
1580458200000.0,9426.5845
1580467200000.0,9424.8735
1580470500000.0,9421.463
1580475300000.0,9417.5025
1580479200000.0,9415.088
1580486400000.0,9413.2765
1580491800000.0,9408.4265
1580502000000.0,9415.1965
1580511000000.0,9414.2015
1580517600000.0,9413.187
1580523600000.0,9412.466
1580530800000.0,9409.508
1580541600000.0,9401.6065
1580548800000.0,9391.178
1580557200000.0,9383.9085
1580563500000.0,9377.538
1580571600000.0,9376.4365
1580578200000.0,9374.208
1580592300000.0,9375.1095
1580604300000.0,9370.3795
1580610900000.0,9362.525
1580616600000.0,9362.021
1580619600000.0,9366.2715
1580625900000.0,9371.4485
1580633400000.0,9375.6925
1580638800000.0,9382.207
1580645100000.0,9386.434
1580649600000.0,9387.4165
1580654700000.0,9390.3705
1580661000000.0,9390.3625
1580672100000.0,9387.698
1580682900000.0,9382.9375
1580687400000.0,9385.126
1580691900000.0,9395.469
1580694000000.0,9396.5565
1580695500000.0,9397.212
1580699100000.0,9396.441
1580706300000.0,9395.744
1580717400000.0,9393.9695
1580725500000.0,9398.678
1580731200000.0,9404.7145
1580740500000.0,9403.2925
1580745300000.0,9399.3435
1580748600000.0,9394.3555
1580754000000.0,9389.015
1580763300000.0,9383.555
1580775300000.0,9376.429
1580781600000.0,9367.9275
1580792100000.0,9359.3305
1580798700000.0,9348.8555
1580806500000.0,9338.6475
1580809800000.0,9330.789
1580814600000.0,9322.22
1580816400000.0,9300.7915
1580820000000.0,9288.5355
1580823600000.0,9280.324
1580829300000.0,9270.387
1580836200000.0,9260.7815
1580847900000.0,9255.26
1580862900000.0,9248.5025
1580872500000.0,9244.7515
1580882400000.0,9242.876
1580889900000.0,9244.4895
1580898600000.0,9249.616
1580900700000.0,9255.455
1580904300000.0,9262.3005
1580905200000.0,9270.3775
1580910000000.0,9279.172
1580913900000.0,9291.5515
1580918700000.0,9306.0835
1580920500000.0,9324.7195
1580924700000.0,9350.332
1580926800000.0,9371.154
1580927400000.0,9398.3775
1580929800000.0,9425.8615
1580933400000.0,9449.805
1580939700000.0,9473.3505
1580944800000.0,9494.118
1580948400000.0,9513.6825
1580952300000.0,9532.654
1580959500000.0,9552.2955
1580967000000.0,9573.7205
1580974200000.0,9589.743
1580978400000.0,9604.444
1580986200000.0,9619.2505
1580991300000.0,9636.192
1580993700000.0,9654.861
1580995800000.0,9668.4985
1580997000000.0,9681.0065
1580998800000.0,9695.946
1581001200000.0,9708.0535
1581004200000.0,9711.8025
1581008700000.0,9715.6285
1581013500000.0,9721.2205
1581021300000.0,9722.2855
1581029400000.0,9728.2265
1581034200000.0,9734.468
1581040200000.0,9745.198
1581045900000.0,9753.4555
1581054000000.0,9764.2485
1581062700000.0,9772.304
1581070800000.0,9779.295
1581076200000.0,9784.1195
1581079500000.0,9791.0735
1581086100000.0,9795.862
1581092100000.0,9794.342
1581103800000.0,9794.1755
1581115500000.0,9797.676
1581126900000.0,9794.704
1581132000000.0,9790.698
1581139200000.0,9790.1185
1581150000000.0,9792.99
1581156300000.0,9797.4745
1581161100000.0,9798.3415
1581169500000.0,9804.6795
1581173100000.0,9805.7635
1581179100000.0,9808.8665
1581185100000.0,9812.6005
1581196500000.0,9817.794
1581199800000.0,9824.121
1581208800000.0,9832.3115
1581216900000.0,9840.934
1581219000000.0,9859.098
1581221700000.0,9873.4115
1581227400000.0,9889.355
1581234600000.0,9905.9735
1581239700000.0,9921.643
1581245400000.0,9939.156
1581252000000.0,9958.624
1581260100000.0,9975.706
1581263100000.0,9991.424
1581269100000.0,10003.7145
1581280200000.0,10019.7155
1581290700000.0,10039.0295
1581295500000.0,10052.2485
1581300900000.0,10064.9085
1581306600000.0,10075.86
1581312900000.0,10074.3955
1581314400000.0,10076.5415
1581315300000.0,10078.49
1581317400000.0,10078.061
1581321900000.0,10074.524
1581325200000.0,10061.0195
1581327300000.0,10048.4915
1581332400000.0,10031.5705
1581336900000.0,10017.9495
1581343800000.0,10007.6415
1581348900000.0,9992.2725
1581354000000.0,9979.853
1581363900000.0,9968.0355
1581376500000.0,9952.9385
1581381300000.0,9937.9065
1581384900000.0,9917.955
1581392700000.0,9896.285
1581400200000.0,9879.565
1581410400000.0,9864.322
1581417600000.0,9853.3865
1581424200000.0,9854.8895
1581429600000.0,9857.4715
1581434700000.0,9861.7015
1581435600000.0,9869.906
1581436200000.0,9893.1545
1581437100000.0,9914.444
1581438000000.0,9936.054
1581441300000.0,9960.7595
1581445500000.0,9982.433
1581450900000.0,9998.192
1581459900000.0,10020.65
1581466200000.0,10043.485
1581469800000.0,10063.827
1581476700000.0,10088.7465
1581486000000.0,10116.4575
1581490800000.0,10147.8985
1581493800000.0,10176.418
1581496200000.0,10201.428
1581499200000.0,10229.0655
1581505800000.0,10252.6945
1581511500000.0,10275.2285
1581516900000.0,10292.995
1581520500000.0,10307.4455
1581525600000.0,10318.065
1581534300000.0,10319.7115
1581542100000.0,10324.05
1581550500000.0,10330.181
1581559200000.0,10334.361
1581564900000.0,10342.4995
1581573300000.0,10351.1365
1581578400000.0,10351.5075
1581581400000.0,10349.315
1581582000000.0,10347.9075
1581584700000.0,10341.994
1581586500000.0,10335.394
1581590100000.0,10323.9445
1581594600000.0,10320.0
1581599100000.0,10329.0145
1581601200000.0,10320.6795
1581602400000.0,10317.584
1581603000000.0,10315.0605
1581605100000.0,10311.6685
1581609600000.0,10302.7495
1581613200000.0,10296.7385
1581618000000.0,10287.2445
1581627600000.0,10280.9065
1581639300000.0,10273.558
1581646500000.0,10265.7275
1581654600000.0,10253.648
1581661500000.0,10242.038
1581668100000.0,10239.542
1581675300000.0,10239.627
1581678000000.0,10241.3835
1581684300000.0,10248.5
1581690900000.0,10252.111
1581694800000.0,10258.769
1581702300000.0,10265.406
1581707100000.0,10261.1115
1581715500000.0,10270.212
1581725700000.0,10269.26
1581732600000.0,10268.9945
1581741600000.0,10267.823
1581751500000.0,10272.424
1581761100000.0,10272.615
1581772200000.0,10270.283
1581781800000.0,10254.204
1581782100000.0,10244.1395
1581782700000.0,10231.705
1581784200000.0,10218.135
1581785100000.0,10203.8055
1581788400000.0,10186.3975
1581790800000.0,10167.989
1581798900000.0,10150.4565
1581813600000.0,10136.7115
1581822000000.0,10121.617
1581831600000.0,10108.4085
1581843000000.0,10086.737
1581852300000.0,10063.97
1581860100000.0,10040.2295
1581867000000.0,10016.533
1581870000000.0,9988.688
1581872100000.0,9965.5365
1581874800000.0,9940.516
1581882000000.0,9918.6575
1581891900000.0,9906.993
1581896400000.0,9906.179
1581900300000.0,9895.569
1581907500000.0,9884.654
1581913500000.0,9876.9605
1581918600000.0,9870.2755
1581927300000.0,9863.5255
1581934500000.0,9853.5485
1581938100000.0,9838.6645
1581939600000.0,9818.12
1581942000000.0,9797.17
1581946800000.0,9771.421
1581949200000.0,9754.5025
1581951300000.0,9738.679
1581954000000.0,9727.497
1581957000000.0,9718.743
1581960600000.0,9714.823
1581967800000.0,9708.7305
1581976200000.0,9703.57
1581986100000.0,9698.704
1581996300000.0,9690.307
1582005600000.0,9683.5275
1582016100000.0,9674.813
1582021200000.0,9670.3895
1582028400000.0,9663.153
1582033500000.0,9663.407
1582039200000.0,9667.4095
1582041300000.0,9678.9015
1582045200000.0,9698.77
1582049100000.0,9716.4575
1582052400000.0,9742.7275
1582057800000.0,9778.601
1582060200000.0,9802.382
1582062600000.0,9833.209
1582067100000.0,9856.762
1582072500000.0,9884.2365
1582080900000.0,9907.8565
1582090200000.0,9928.104
1582098900000.0,9952.5295
1582104300000.0,9977.4415
1582113600000.0,9993.406
1582116900000.0,10014.368
1582131000000.0,10041.1245
1582134300000.0,10067.0895
1582141200000.0,10093.339
1582146000000.0,10102.8215
1582148400000.0,10083.3465
1582149000000.0,10065.265
1582149300000.0,10044.3025
1582150200000.0,10027.429
1582152000000.0,10002.775
1582156800000.0,9970.816
1582164300000.0,9946.3115
1582170000000.0,9916.8055
1582182000000.0,9888.5615
1582191000000.0,9859.889
1582198500000.0,9832.239
1582205700000.0,9808.849
1582212600000.0,9774.8235
1582216800000.0,9746.0795
1582217700000.0,9716.091
1582219800000.0,9685.4305
1582224000000.0,9654.9285
1582235400000.0,9625.209
1582246800000.0,9602.0375
1582256100000.0,9587.422
1582263300000.0,9595.6965
1582274400000.0,9602.876
1582285200000.0,9609.2755
1582292700000.0,9611.0365
1582302000000.0,9615.354
1582314300000.0,9620.604
1582317900000.0,9625.663
1582328100000.0,9628.6155
1582343100000.0,9630.532
1582353300000.0,9632.885
1582368900000.0,9636.707
1582384800000.0,9640.5915
1582398300000.0,9650.5755
1582422600000.0,9664.0055
1582430700000.0,9682.2125
1582435500000.0,9698.2495
1582446000000.0,9714.9275
1582454100000.0,9726.7855
1582459200000.0,9736.7415
1582468500000.0,9748.207
1582482600000.0,9764.4535
1582499100000.0,9777.441
1582503300000.0,9786.7835
1582508400000.0,9788.557
1582512000000.0,9792.1415
1582515000000.0,9795.503
1582526100000.0,9798.022
1582531800000.0,9801.3945
1582540800000.0,9811.8215
1582547700000.0,9819.9945
1582555200000.0,9823.723
1582559400000.0,9823.118
1582563600000.0,9815.434
1582567500000.0,9799.9315
1582570800000.0,9786.653
1582577400000.0,9775.8725
1582588200000.0,9760.2575
1582600200000.0,9746.3455
1582610400000.0,9728.0615
1582617900000.0,9712.5615
1582625100000.0,9696.863
1582632000000.0,9677.273
1582637100000.0,9655.6025
1582640700000.0,9641.702
1582642200000.0,9624.3515
1582646100000.0,9605.8835
1582648200000.0,9585.204
1582650900000.0,9567.431
1582656900000.0,9542.6195
1582663500000.0,9521.6985
1582666200000.0,9502.498
1582675200000.0,9481.1355
1582680600000.0,9461.976
1582683600000.0,9439.7545
1582687800000.0,9417.3165
1582695000000.0,9392.786
1582701900000.0,9372.4975
1582707300000.0,9352.733
1582711800000.0,9334.6315
1582719000000.0,9319.3645
1582720800000.0,9296.845
1582724400000.0,9271.965
1582725900000.0,9248.944
1582727400000.0,9226.6
1582730100000.0,9202.616
1582733400000.0,9176.344
1582734300000.0,9143.1455
1582735800000.0,9111.478
1582737000000.0,9083.8055
1582740300000.0,9055.2545
1582744500000.0,9030.288
1582752000000.0,9009.242
1582759200000.0,8986.472
1582763700000.0,8956.6205
1582765800000.0,8933.731
1582768500000.0,8909.2765
1582774200000.0,8884.8835
1582781100000.0,8866.7765
1582787700000.0,8849.2215
1582794900000.0,8826.4705
1582801200000.0,8812.39
1582806300000.0,8797.851
1582808400000.0,8788.172
1582814100000.0,8782.133
1582819800000.0,8781.7585
1582823700000.0,8782.384
1582830900000.0,8787.007
1582839600000.0,8789.301
1582843200000.0,8790.7995
1582848300000.0,8793.9575
1582856100000.0,8792.094
1582868700000.0,8788.3605
1582876800000.0,8788.775
1582882500000.0,8793.012
1582884300000.0,8787.826
1582887600000.0,8781.33
1582892100000.0,8771.323
1582894200000.0,8763.563
1582896000000.0,8753.4195
1582899900000.0,8747.6025
1582904100000.0,8733.7525
1582909500000.0,8721.8465
1582914600000.0,8715.5675
1582921200000.0,8709.831
1582929900000.0,8701.409
1582936200000.0,8693.387
1582947900000.0,8691.91
1582958700000.0,8686.614
1582970400000.0,8682.43
1582977300000.0,8668.9085
1582986000000.0,8663.068
1582991700000.0,8660.1625
1583002200000.0,8657.8795
1583018100000.0,8656.0815
1583022900000.0,8659.2735
1583028300000.0,8660.2805
1583037000000.0,8661.8095
1583047200000.0,8658.179
1583054700000.0,8660.3285
1583064000000.0,8659.411
1583065500000.0,8657.245
1583067900000.0,8659.975
1583073600000.0,8648.7915
1583080500000.0,8635.37
1583083500000.0,8620.1545
1583089500000.0,8611.7315
1583093400000.0,8601.5575
1583102100000.0,8593.8565
1583108700000.0,8590.226
1583117700000.0,8591.6355
1583127000000.0,8588.7365
1583133900000.0,8590.0745
1583142300000.0,8594.1375
1583146800000.0,8600.75
1583153100000.0,8609.8075
1583156400000.0,8623.311
1583159700000.0,8634.7635
1583163600000.0,8649.5095
1583168700000.0,8660.05
1583175000000.0,8672.259
1583184000000.0,8688.2905
1583190600000.0,8700.809
1583196900000.0,8720.001
1583208000000.0,8734.3995
1583218800000.0,8751.2375
1583223900000.0,8766.368
1583230800000.0,8784.0605
1583237100000.0,8796.0815
1583241000000.0,8800.127
1583246400000.0,8810.8395
1583248200000.0,8815.6385
1583249100000.0,8815.1625
1583253000000.0,8814.6025
1583260800000.0,8815.1415
1583271600000.0,8812.9955
1583283900000.0,8810.271
1583294400000.0,8810.8965
1583305800000.0,8804.787
1583316000000.0,8798.479
1583322900000.0,8790.782
1583332200000.0,8782.876
1583335500000.0,8776.8425
1583341500000.0,8768.363
1583355000000.0,8769.2675
1583368500000.0,8773.372
1583371200000.0,8777.427
1583376900000.0,8778.126
1583382600000.0,8784.9365
1583391300000.0,8800.4685
1583400600000.0,8811.685
1583403900000.0,8830.0175
1583408700000.0,8850.0105
1583414100000.0,8866.3875
1583420700000.0,8883.055
1583426700000.0,8898.356
1583436900000.0,8913.8745
1583441700000.0,8928.1635
1583451300000.0,8941.843
1583456700000.0,8957.521
1583467500000.0,8974.303
1583475000000.0,8991.582
1583482800000.0,9011.953
1583492100000.0,9032.0535
1583497500000.0,9045.315
1583504100000.0,9054.223
1583510700000.0,9063.082
1583523300000.0,9074.5815
1583536800000.0,9083.8525
1583547000000.0,9086.939
1583561700000.0,9089.508
1583575200000.0,9091.6015
1583584800000.0,9092.4935
1583597100000.0,9094.525
1583599500000.0,9087.706
1583600700000.0,9078.7245
1583603700000.0,9067.7355
1583606400000.0,9058.1765
1583616900000.0,9046.9265
1583627100000.0,9032.6785
1583632800000.0,9013.412
1583644800000.0,8996.2195
1583658600000.0,8975.6585
1583667000000.0,8954.058
1583673300000.0,8931.937
1583678100000.0,8906.057
1583680500000.0,8868.854
1583681700000.0,8831.7435
1583682600000.0,8788.561
1583684400000.0,8744.4735
1583685000000.0,8702.1725
1583686200000.0,8662.767
1583689200000.0,8621.026
1583694900000.0,8579.4685
1583704800000.0,8541.705
1583709000000.0,8495.282
1583711400000.0,8457.6985
1583712600000.0,8416.645
1583717100000.0,8378.495
1583723700000.0,8335.3665
1583727300000.0,8290.1475
1583728500000.0,8241.173
1583731500000.0,8195.6935
1583732400000.0,8159.0445
1583733600000.0,8122.327
1583736300000.0,8093.9365
1583741400000.0,8070.5045
1583748000000.0,8041.048
1583752500000.0,8023.559
1583755800000.0,8006.557
1583759100000.0,7983.558
1583762100000.0,7955.5005
1583764200000.0,7927.598
1583766900000.0,7897.8425
1583768700000.0,7877.601
1583770800000.0,7867.925
1583772600000.0,7847.978
1583776500000.0,7834.6635
1583781900000.0,7827.088
1583786100000.0,7825.433
1583795400000.0,7831.2705
1583802000000.0,7836.849
1583809500000.0,7842.8775
1583819700000.0,7841.233
1583828100000.0,7843.4475
1583836200000.0,7847.2935
1583837700000.0,7856.3115
1583840100000.0,7872.341
1583844300000.0,7878.988
1583847900000.0,7888.3795
1583851800000.0,7890.913
1583854500000.0,7895.465
1583855100000.0,7899.459
1583856300000.0,7911.78
1583860500000.0,7916.4315
1583865300000.0,7922.8045
1583870700000.0,7937.3425
1583875500000.0,7945.3465
1583880600000.0,7945.8375
1583884500000.0,7948.2095
1583893800000.0,7945.097
1583905200000.0,7944.587
1583912100000.0,7938.421
1583916000000.0,7931.89
1583922600000.0,7925.862
1583928300000.0,7917.248
1583934300000.0,7903.162
1583940600000.0,7885.693
1583943600000.0,7868.268
1583946900000.0,7849.193
1583949600000.0,7842.9445
1583951700000.0,7838.5115
1583954100000.0,7839.89
1583958600000.0,7841.886
1583966100000.0,7844.568
1583968800000.0,7841.699
1583975400000.0,7826.395
1583978400000.0,7810.3365
1583979900000.0,7799.1335
1583982300000.0,7782.8365
1583986800000.0,7771.047
1583991300000.0,7754.0505
1583995200000.0,7733.16
1583997300000.0,7716.6265
1583998500000.0,7693.9105
1584001200000.0,7669.4605
1584003900000.0,7642.6545
1584008400000.0,7608.39
1584009300000.0,7565.753
1584009600000.0,7497.0845
1584009900000.0,7420.0165
1584010200000.0,7330.4585
1584010800000.0,7252.05
1584011400000.0,7164.1335
1584012600000.0,7060.813
1584013800000.0,6969.843
1584015000000.0,6888.9605
1584016500000.0,6810.312
1584018300000.0,6719.8715
1584020400000.0,6637.4075
1584021900000.0,6562.3835
1584024000000.0,6489.4415
1584026400000.0,6421.346
1584029700000.0,6357.6975
1584033000000.0,6295.6175
1584036900000.0,6229.4975
1584042000000.0,6160.287
1584045300000.0,6092.795
1584046800000.0,6032.1
1584049500000.0,6010.839
1584051300000.0,5982.7395
1584054600000.0,5941.7975
1584055500000.0,5880.759
1584055800000.0,5809.782
1584056400000.0,5751.0435
1584057000000.0,5686.8645
1584057900000.0,5615.7895
1584059400000.0,5539.329
1584061200000.0,5473.201
1584063600000.0,5379.106
1584064800000.0,5267.9885
1584066000000.0,5217.137
1584067200000.0,5154.4765
1584068100000.0,5105.769
1584069600000.0,5065.136
