timestamp,rolling_max_240
1579437300000.0,9162.21
1579441800000.0,9162.21
1579449900000.0,9162.21
1579459500000.0,9162.21
1579469400000.0,9162.21
1579472400000.0,9162.21
1579476000000.0,9162.21
1579481100000.0,9162.21
1579488900000.0,9162.21
1579501200000.0,9162.21
1579512000000.0,9162.21
1579523100000.0,9162.21
1579527000000.0,9162.21
1579531500000.0,9162.21
1579537800000.0,9162.21
1579552800000.0,9162.21
1579561200000.0,9162.21
1579566300000.0,9162.21
1579583400000.0,9162.21
1579597200000.0,9162.21
1579610700000.0,9162.21
1579627500000.0,9162.21
1579635900000.0,9162.21
1579637400000.0,9162.21
1579639500000.0,9162.21
1579642800000.0,9162.21
1579653300000.0,9162.21
1579675500000.0,9162.21
1579679100000.0,9162.21
1579683900000.0,9162.21
1579692300000.0,9162.21
1579703400000.0,9162.21
1579712100000.0,9162.21
1579721100000.0,9162.21
1579741800000.0,9162.21
1579748700000.0,9162.21
1579758000000.0,9162.21
1579764600000.0,9162.21
1579770000000.0,9162.21
1579773300000.0,9162.21
1579778400000.0,9162.21
1579781700000.0,9162.21
1579786200000.0,9162.21
1579790100000.0,9162.21
1579797900000.0,9162.21
1579804200000.0,9162.21
1579814700000.0,9162.21
1579824000000.0,9162.21
1579834800000.0,9162.21
1579845300000.0,9162.21
1579858200000.0,9162.21
1579863300000.0,9162.21
1579866000000.0,9162.21
1579869300000.0,9162.21
1579875600000.0,9162.21
1579879800000.0,9162.21
1579885800000.0,9162.21
1579896000000.0,9162.21
1579903800000.0,9162.21
1579912500000.0,9162.21
1579917300000.0,9162.21
1579926900000.0,9162.21
1579939200000.0,9162.21
1579950000000.0,9162.21
1579962300000.0,9162.21
1579980600000.0,9162.21
1579991400000.0,9162.21
1579999500000.0,9162.21
1580016900000.0,9162.21
1580026800000.0,9162.21
1580031000000.0,9162.21
1580039700000.0,9162.21
1580051400000.0,9162.21
1580058600000.0,9162.21
1580064600000.0,9162.21
1580071200000.0,9162.21
1580082900000.0,9162.21
1580085600000.0,9162.21
1580094900000.0,9162.21
1580107200000.0,9162.21
1580115900000.0,9162.21
1580125800000.0,9162.21
1580127000000.0,9162.21
1580132100000.0,9162.21
1580137800000.0,9162.21
1580142300000.0,9162.21
1580151300000.0,9162.21
1580153100000.0,9162.21
1580155200000.0,9162.21
1580159700000.0,9162.21
1580166600000.0,9162.21
1580172000000.0,9162.21
1580173800000.0,9162.21
1580177700000.0,9162.21
1580185800000.0,9162.21
1580189400000.0,9162.21
1580194200000.0,9162.21
1580200500000.0,9162.21
1580205900000.0,9162.21
1580210700000.0,9162.21
1580214900000.0,9162.21
1580220900000.0,9162.21
1580222700000.0,9162.21
1580223900000.0,9162.21
1580227500000.0,9162.21
1580232000000.0,9162.21
1580235600000.0,9162.21
1580242500000.0,9162.21
1580248500000.0,9162.21
1580253600000.0,9372.73
1580254800000.0,9398.98
1580256000000.0,9398.98
1580258100000.0,9398.98
1580261100000.0,9398.98
1580266500000.0,9398.98
1580274300000.0,9398.98
1580282700000.0,9398.98
1580291700000.0,9398.98
1580294100000.0,9398.98
1580296200000.0,9398.98
1580299200000.0,9398.98
1580304600000.0,9398.98
1580312700000.0,9398.98
1580319000000.0,9400.06
1580327100000.0,9400.06
1580333100000.0,9400.06
1580342100000.0,9400.06
1580345700000.0,9400.06
1580357700000.0,9400.06
1580369400000.0,9400.06
1580375400000.0,9400.06
1580384400000.0,9400.06
1580391900000.0,9400.06
1580395500000.0,9442.0
1580401500000.0,9442.0
1580402100000.0,9442.0
1580403900000.0,9480.3
1580405100000.0,9480.3
1580406300000.0,9509.49
1580410200000.0,9533.0
1580415600000.0,9567.34
1580418600000.0,9567.34
1580427600000.0,9567.34
1580433300000.0,9567.34
1580438400000.0,9567.34
1580446500000.0,9567.34
1580450700000.0,9567.34
1580458200000.0,9567.34
1580467200000.0,9567.34
1580470500000.0,9567.34
1580475300000.0,9567.34
1580479200000.0,9567.34
1580486400000.0,9567.34
1580491800000.0,9567.34
1580502000000.0,9567.34
1580511000000.0,9567.34
1580517600000.0,9567.34
1580523600000.0,9567.34
1580530800000.0,9567.34
1580541600000.0,9567.34
1580548800000.0,9567.34
1580557200000.0,9567.34
1580563500000.0,9567.34
1580571600000.0,9567.34
1580578200000.0,9567.34
1580592300000.0,9567.34
1580604300000.0,9567.34
1580610900000.0,9567.34
1580616600000.0,9567.34
1580619600000.0,9567.34
1580625900000.0,9567.34
1580633400000.0,9567.34
1580638800000.0,9567.34
1580645100000.0,9567.34
1580649600000.0,9567.34
1580654700000.0,9567.34
1580661000000.0,9567.34
1580672100000.0,9567.34
1580682900000.0,9567.34
1580687400000.0,9567.34
1580691900000.0,9567.34
1580694000000.0,9567.34
1580695500000.0,9567.34
1580699100000.0,9567.34
1580706300000.0,9567.34
1580717400000.0,9567.34
1580725500000.0,9567.34
1580731200000.0,9567.34
1580740500000.0,9567.34
1580745300000.0,9567.34
1580748600000.0,9567.34
1580754000000.0,9567.34
1580763300000.0,9567.34
1580775300000.0,9567.34
1580781600000.0,9567.34
1580792100000.0,9567.34
1580798700000.0,9567.34
1580806500000.0,9567.34
1580809800000.0,9567.34
1580814600000.0,9567.34
1580816400000.0,9567.34
1580820000000.0,9567.34
1580823600000.0,9567.34
1580829300000.0,9567.34
1580836200000.0,9567.34
1580847900000.0,9567.34
1580862900000.0,9567.34
1580872500000.0,9567.34
1580882400000.0,9567.34
1580889900000.0,9567.34
1580898600000.0,9567.34
1580900700000.0,9567.34
1580904300000.0,9567.34
1580905200000.0,9567.34
1580910000000.0,9567.34
1580913900000.0,9567.34
1580918700000.0,9567.34
1580920500000.0,9567.34
1580924700000.0,9710.2
1580926800000.0,9710.2
1580927400000.0,9710.2
1580929800000.0,9710.2
1580933400000.0,9710.2
1580939700000.0,9710.2
1580944800000.0,9710.2
1580948400000.0,9710.2
1580952300000.0,9710.2
1580959500000.0,9710.2
1580967000000.0,9710.2
1580974200000.0,9710.2
1580978400000.0,9710.2
1580986200000.0,9738.23
1580991300000.0,9818.8
1580993700000.0,9821.94
1580995800000.0,9821.94
1580997000000.0,9821.94
1580998800000.0,9839.78
1581001200000.0,9839.78
1581004200000.0,9839.78
1581008700000.0,9839.78
1581013500000.0,9839.78
1581021300000.0,9839.78
1581029400000.0,9839.78
1581034200000.0,9839.78
1581040200000.0,9839.78
1581045900000.0,9839.78
1581054000000.0,9839.78
1581062700000.0,9839.78
1581070800000.0,9839.78
1581076200000.0,9839.78
1581079500000.0,9839.78
1581086100000.0,9839.78
1581092100000.0,9839.78
1581103800000.0,9839.78
1581115500000.0,9839.78
1581126900000.0,9839.78
1581132000000.0,9839.78
1581139200000.0,9839.78
1581150000000.0,9842.61
1581156300000.0,9842.61
1581161100000.0,9842.61
1581169500000.0,9842.76
1581173100000.0,9845.0
1581179100000.0,9869.06
1581185100000.0,9879.23
1581196500000.0,9882.41
1581199800000.0,9943.4
1581208800000.0,9997.76
1581216900000.0,10002.77
1581219000000.0,10113.49
1581221700000.0,10113.49
1581227400000.0,10152.87
1581234600000.0,10152.87
1581239700000.0,10152.87
1581245400000.0,10152.87
1581252000000.0,10152.87
1581260100000.0,10152.87
1581263100000.0,10152.87
1581269100000.0,10152.87
1581280200000.0,10152.87
1581290700000.0,10196.99
1581295500000.0,10196.99
1581300900000.0,10196.99
1581306600000.0,10196.99
1581312900000.0,10196.99
1581314400000.0,10196.99
1581315300000.0,10196.99
1581317400000.0,10196.99
1581321900000.0,10196.99
1581325200000.0,10196.99
1581327300000.0,10196.99
1581332400000.0,10196.99
1581336900000.0,10196.99
1581343800000.0,10196.99
1581348900000.0,10196.99
1581354000000.0,10196.99
1581363900000.0,10196.99
1581376500000.0,10196.99
1581381300000.0,10196.99
1581384900000.0,10196.99
1581392700000.0,10196.99
1581400200000.0,10196.99
1581410400000.0,10196.99
1581417600000.0,10196.99
1581424200000.0,10196.99
1581429600000.0,10196.99
1581434700000.0,10196.99
1581435600000.0,10196.99
1581436200000.0,10397.0
1581437100000.0,10397.0
1581438000000.0,10397.0
1581441300000.0,10397.0
1581445500000.0,10397.0
1581450900000.0,10397.0
1581459900000.0,10397.0
1581466200000.0,10397.0
1581469800000.0,10397.0
1581476700000.0,10397.0
1581486000000.0,10397.0
1581490800000.0,10397.0
1581493800000.0,10397.0
1581496200000.0,10397.0
1581499200000.0,10397.0
1581505800000.0,10397.0
1581511500000.0,10397.0
1581516900000.0,10397.0
1581520500000.0,10397.0
1581525600000.0,10397.0
1581534300000.0,10429.93
1581542100000.0,10429.93
1581550500000.0,10429.93
1581559200000.0,10429.93
1581564900000.0,10444.59
1581573300000.0,10444.59
1581578400000.0,10444.59
1581581400000.0,10444.59
1581582000000.0,10444.59
1581584700000.0,10444.59
1581586500000.0,10444.59
1581590100000.0,10444.59
1581594600000.0,10444.59
1581599100000.0,10453.23
1581601200000.0,10453.23
1581602400000.0,10453.23
1581603000000.0,10453.23
1581605100000.0,10453.23
1581609600000.0,10453.23
1581613200000.0,10453.23
1581618000000.0,10453.23
1581627600000.0,10453.23
1581639300000.0,10453.23
1581646500000.0,10453.23
1581654600000.0,10453.23
1581661500000.0,10453.23
1581668100000.0,10453.23
1581675300000.0,10453.23
1581678000000.0,10453.23
1581684300000.0,10453.23
1581690900000.0,10453.23
1581694800000.0,10453.23
1581702300000.0,10453.23
1581707100000.0,10453.23
1581715500000.0,10453.23
1581725700000.0,10453.23
1581732600000.0,10453.23
1581741600000.0,10453.23
1581751500000.0,10453.23
1581761100000.0,10453.23
1581772200000.0,10453.23
1581781800000.0,10453.23
1581782100000.0,10453.23
1581782700000.0,10453.23
1581784200000.0,10453.23
1581785100000.0,10453.23
1581788400000.0,10453.23
1581790800000.0,10453.23
1581798900000.0,10453.23
1581813600000.0,10453.23
1581822000000.0,10453.23
1581831600000.0,10453.23
1581843000000.0,10453.23
1581852300000.0,10453.23
1581860100000.0,10453.23
1581867000000.0,10453.23
1581870000000.0,10453.23
1581872100000.0,10453.23
1581874800000.0,10453.23
1581882000000.0,10453.23
1581891900000.0,10453.23
1581896400000.0,10453.23
1581900300000.0,10453.23
1581907500000.0,10453.23
1581913500000.0,10453.23
1581918600000.0,10453.23
1581927300000.0,10453.23
1581934500000.0,10453.23
1581938100000.0,10453.23
1581939600000.0,10453.23
1581942000000.0,10453.23
1581946800000.0,10453.23
1581949200000.0,10453.23
1581951300000.0,10453.23
1581954000000.0,10453.23
1581957000000.0,10453.23
1581960600000.0,10453.23
1581967800000.0,10453.23
1581976200000.0,10453.23
1581986100000.0,10453.23
1581996300000.0,10453.23
1582005600000.0,10453.23
1582016100000.0,10453.23
1582021200000.0,10453.23
1582028400000.0,10453.23
1582033500000.0,10453.23
1582039200000.0,10453.23
1582041300000.0,10453.23
1582045200000.0,10453.23
1582049100000.0,10453.23
1582052400000.0,10453.23
1582057800000.0,10453.23
1582060200000.0,10453.23
1582062600000.0,10453.23
1582067100000.0,10453.23
1582072500000.0,10453.23
1582080900000.0,10453.23
1582090200000.0,10453.23
1582098900000.0,10453.23
1582104300000.0,10453.23
1582113600000.0,10453.23
1582116900000.0,10453.23
1582131000000.0,10453.23
1582134300000.0,10453.23
1582141200000.0,10453.23
1582146000000.0,10453.23
1582148400000.0,10453.23
1582149000000.0,10453.23
1582149300000.0,10453.23
1582150200000.0,10453.23
1582152000000.0,10453.23
1582156800000.0,10453.23
1582164300000.0,10453.23
1582170000000.0,10453.23
1582182000000.0,10453.23
1582191000000.0,10453.23
1582198500000.0,10453.23
1582205700000.0,10453.23
1582212600000.0,10453.23
1582216800000.0,10453.23
1582217700000.0,10453.23
1582219800000.0,10453.23
1582224000000.0,10453.23
1582235400000.0,10453.23
1582246800000.0,10453.23
1582256100000.0,10453.23
1582263300000.0,10453.23
1582274400000.0,10453.23
1582285200000.0,10453.23
1582292700000.0,10453.23
1582302000000.0,10453.23
1582314300000.0,10453.23
1582317900000.0,10453.23
1582328100000.0,10453.23
1582343100000.0,10453.23
1582353300000.0,10453.23
1582368900000.0,10453.23
1582384800000.0,10453.23
1582398300000.0,10453.23
1582422600000.0,10453.23
1582430700000.0,10453.23
1582435500000.0,10453.23
1582446000000.0,10453.23
1582454100000.0,10453.23
1582459200000.0,10453.23
1582468500000.0,10453.23
1582482600000.0,10453.23
1582499100000.0,10453.23
1582503300000.0,10453.23
1582508400000.0,10453.23
1582512000000.0,10453.23
1582515000000.0,10453.23
1582526100000.0,10453.23
1582531800000.0,10453.23
1582540800000.0,10453.23
1582547700000.0,10453.23
1582555200000.0,10453.23
1582559400000.0,10453.23
1582563600000.0,10453.23
1582567500000.0,10453.23
1582570800000.0,10453.23
1582577400000.0,10453.23
1582588200000.0,10453.23
1582600200000.0,10453.23
1582610400000.0,10453.23
1582617900000.0,10453.23
1582625100000.0,10453.23
1582632000000.0,10453.23
1582637100000.0,10453.23
1582640700000.0,10453.23
1582642200000.0,10453.23
1582646100000.0,10453.23
1582648200000.0,10453.23
1582650900000.0,10453.23
1582656900000.0,10453.23
1582663500000.0,10453.23
1582666200000.0,10453.23
1582675200000.0,10453.23
1582680600000.0,10453.23
1582683600000.0,10453.23
1582687800000.0,10453.23
1582695000000.0,10453.23
1582701900000.0,10453.23
1582707300000.0,10453.23
1582711800000.0,10453.23
1582719000000.0,10453.23
1582720800000.0,10453.23
1582724400000.0,10453.23
1582725900000.0,10453.23
1582727400000.0,10453.23
1582730100000.0,10453.23
1582733400000.0,10453.23
1582734300000.0,10453.23
1582735800000.0,10453.23
1582737000000.0,10453.23
1582740300000.0,10453.23
1582744500000.0,10453.23
1582752000000.0,10453.23
1582759200000.0,10453.23
1582763700000.0,10453.23
1582765800000.0,10453.23
1582768500000.0,10453.23
1582774200000.0,10453.23
1582781100000.0,10453.23
1582787700000.0,10453.23
1582794900000.0,10453.23
1582801200000.0,10453.23
1582806300000.0,10453.23
1582808400000.0,10453.23
1582814100000.0,10453.23
1582819800000.0,10453.23
1582823700000.0,10453.23
1582830900000.0,10453.23
1582839600000.0,10453.23
1582843200000.0,10453.23
1582848300000.0,10453.23
1582856100000.0,10453.23
1582868700000.0,10453.23
1582876800000.0,10453.23
1582882500000.0,10453.23
1582884300000.0,10453.23
1582887600000.0,10453.23
1582892100000.0,10453.23
1582894200000.0,10453.23
1582896000000.0,10453.23
1582899900000.0,10453.23
1582904100000.0,10453.23
1582909500000.0,10453.23
1582914600000.0,10453.23
1582921200000.0,10453.23
1582929900000.0,10453.23
1582936200000.0,10453.23
1582947900000.0,10453.23
1582958700000.0,10453.23
1582970400000.0,10453.23
1582977300000.0,10453.23
1582986000000.0,10453.23
1582991700000.0,10453.23
1583002200000.0,10453.23
1583018100000.0,10453.23
1583022900000.0,10453.23
1583028300000.0,10453.23
1583037000000.0,10453.23
1583047200000.0,10453.23
1583054700000.0,10453.23
1583064000000.0,10453.23
1583065500000.0,10453.23
1583067900000.0,10453.23
1583073600000.0,10453.23
1583080500000.0,10453.23
1583083500000.0,10453.23
1583089500000.0,10453.23
1583093400000.0,10453.23
1583102100000.0,10387.83
1583108700000.0,10387.83
1583117700000.0,10387.83
1583127000000.0,10387.83
1583133900000.0,10387.83
1583142300000.0,10387.83
1583146800000.0,10387.83
1583153100000.0,10387.83
1583156400000.0,10387.83
1583159700000.0,10387.83
1583163600000.0,10387.83
1583168700000.0,10387.83
1583175000000.0,10387.83
1583184000000.0,10387.83
1583190600000.0,10387.83
1583196900000.0,10387.83
1583208000000.0,10387.83
1583218800000.0,10387.83
1583223900000.0,10387.83
1583230800000.0,10367.34
1583237100000.0,10361.4
1583241000000.0,10274.9
1583246400000.0,10274.9
1583248200000.0,10269.62
1583249100000.0,10269.62
1583253000000.0,10249.26
1583260800000.0,10222.31
1583271600000.0,10222.31
1583283900000.0,10222.31
1583294400000.0,10222.31
1583305800000.0,10222.31
1583316000000.0,10222.31
1583322900000.0,10222.31
1583332200000.0,10222.31
1583335500000.0,10222.31
1583341500000.0,10222.31
1583355000000.0,10222.31
1583368500000.0,10222.31
1583371200000.0,10222.31
1583376900000.0,10222.31
1583382600000.0,10222.31
1583391300000.0,10222.31
1583400600000.0,10222.31
1583403900000.0,10222.31
1583408700000.0,10222.31
1583414100000.0,10222.31
1583420700000.0,10222.31
1583426700000.0,10222.31
1583436900000.0,10222.31
1583441700000.0,10222.31
1583451300000.0,10222.31
1583456700000.0,10222.31
1583467500000.0,10222.31
1583475000000.0,10222.31
1583482800000.0,10222.31
1583492100000.0,10222.31
1583497500000.0,10222.31
1583504100000.0,10222.31
1583510700000.0,10222.31
1583523300000.0,10222.31
1583536800000.0,10222.31
1583547000000.0,10222.31
1583561700000.0,10222.31
1583575200000.0,10222.31
1583584800000.0,10222.31
1583597100000.0,10222.31
1583599500000.0,10222.31
1583600700000.0,10222.31
1583603700000.0,10222.31
1583606400000.0,10222.31
1583616900000.0,10222.31
1583627100000.0,10222.31
1583632800000.0,10222.31
1583644800000.0,10222.31
1583658600000.0,10222.31
1583667000000.0,10222.31
1583673300000.0,10222.31
1583678100000.0,10222.31
1583680500000.0,10213.01
1583681700000.0,10213.01
1583682600000.0,10213.01
1583684400000.0,10213.01
1583685000000.0,10213.01
1583686200000.0,10213.01
1583689200000.0,10213.01
1583694900000.0,10213.01
1583704800000.0,10209.78
1583709000000.0,10209.78
1583711400000.0,10209.78
1583712600000.0,10199.39
1583717100000.0,10157.99
1583723700000.0,9970.0
1583727300000.0,9970.0
1583728500000.0,9970.0
1583731500000.0,9970.0
1583732400000.0,9970.0
1583733600000.0,9970.0
1583736300000.0,9970.0
1583741400000.0,9970.0
1583748000000.0,9970.0
1583752500000.0,9970.0
1583755800000.0,9970.0
1583759100000.0,9970.0
1583762100000.0,9970.0
1583764200000.0,9970.0
1583766900000.0,9970.0
1583768700000.0,9970.0
1583770800000.0,9970.0
1583772600000.0,9970.0
1583776500000.0,9970.0
1583781900000.0,9970.0
1583786100000.0,9970.0
1583795400000.0,9970.0
1583802000000.0,9970.0
1583809500000.0,9970.0
1583819700000.0,9970.0
1583828100000.0,9970.0
1583836200000.0,9970.0
1583837700000.0,9970.0
1583840100000.0,9970.0
1583844300000.0,9970.0
1583847900000.0,9970.0
1583851800000.0,9970.0
1583854500000.0,9970.0
1583855100000.0,9970.0
1583856300000.0,9970.0
1583860500000.0,9970.0
1583865300000.0,9970.0
1583870700000.0,9970.0
1583875500000.0,9970.0
1583880600000.0,9970.0
1583884500000.0,9970.0
1583893800000.0,9970.0
1583905200000.0,9970.0
1583912100000.0,9923.4
1583916000000.0,9816.0
1583922600000.0,9816.0
1583928300000.0,9816.0
1583934300000.0,9816.0
1583940600000.0,9816.0
1583943600000.0,9816.0
1583946900000.0,9798.56
1583949600000.0,9710.01
1583951700000.0,9666.91
1583954100000.0,9666.91
1583958600000.0,9666.91
1583966100000.0,9666.91
1583968800000.0,9666.91
1583975400000.0,9632.0
1583978400000.0,9632.0
1583979900000.0,9632.0
1583982300000.0,9632.0
1583986800000.0,9632.0
1583991300000.0,9578.2
1583995200000.0,9489.99
1583997300000.0,9451.99
1583998500000.0,9404.68
1584001200000.0,9392.99
1584003900000.0,9392.99
1584008400000.0,9392.99
1584009300000.0,9380.14
1584009600000.0,9380.14
1584009900000.0,9326.0
1584010200000.0,9277.66
1584010800000.0,9277.66
1584011400000.0,9277.66
1584012600000.0,9277.66
1584013800000.0,9277.66
1584015000000.0,9277.66
1584016500000.0,9277.66
1584018300000.0,9277.66
1584020400000.0,9277.66
1584021900000.0,9181.61
1584024000000.0,9143.42
1584026400000.0,9143.42
1584029700000.0,9143.42
1584033000000.0,9143.42
1584036900000.0,9143.42
1584042000000.0,9143.42
1584045300000.0,9143.42
1584046800000.0,9143.42
1584049500000.0,9143.42
1584051300000.0,9143.42
1584054600000.0,9143.42
1584055500000.0,9143.42
1584055800000.0,9143.42
1584056400000.0,9143.42
1584057000000.0,9143.42
1584057900000.0,9143.42
1584059400000.0,9143.42
1584061200000.0,9143.42
1584063600000.0,9143.42
1584064800000.0,9143.42
1584066000000.0,9143.42
1584067200000.0,9143.42
1584068100000.0,9143.42
1584069600000.0,9143.42
1584070500000.0,9143.42
1584071700000.0,9143.42
1584073800000.0,9143.42
1584075900000.0,9143.42
1584077400000.0,9143.42
1584079800000.0,9143.42
1584082500000.0,9143.42
1584085200000.0,9143.42
1584087000000.0,9143.42
1584088800000.0,9143.42
1584092700000.0,9143.42
1584094500000.0,9143.42
1584097500000.0,9143.42
1584099600000.0,9143.42
1584102600000.0,9143.42
1584105000000.0,9143.42
1584106500000.0,9143.42
1584107400000.0,9143.42
1584109200000.0,9143.42
1584111000000.0,9143.42
1584111900000.0,9143.42
1584113400000.0,9143.42
1584114600000.0,9143.42
1584115500000.0,9143.42
1584117600000.0,9143.42
1584120000000.0,9143.42
1584123300000.0,9143.42
1584125700000.0,9143.42
1584128100000.0,9143.42
1584129300000.0,9143.42
1584131100000.0,9143.42
1584135300000.0,9143.42
1584139500000.0,9143.42
1584143100000.0,9143.42
1584146700000.0,9143.42
1584151200000.0,9143.42
1584156000000.0,9143.42
1584161100000.0,9143.42
1584167700000.0,9143.42
1584173700000.0,9143.42
1584178800000.0,9143.42
1584183000000.0,9143.42
1584187800000.0,9143.42
1584193800000.0,9143.42
1584199800000.0,9143.42
1584203700000.0,9143.42
1584211200000.0,9143.42
1584219000000.0,9143.42
1584225900000.0,9143.42
1584228300000.0,9143.42
1584231600000.0,9143.42
1584237300000.0,9143.42
1584247800000.0,9143.42
1584258600000.0,9143.42
1584267900000.0,9143.42
